experiment,subject,condition,total_trial_num,block_num,image_name,is_right
2A,crn_2A_p33,high,48,3,high_A_010_1,1
2A,crn_2A_p33,high,49,4,high_B_101_1,1
2A,crn_2A_p33,low,50,4,low_A_010_2,1
2A,crn_2A_p33,high,51,4,high_B_111_2,1
2A,crn_2A_p33,low,52,4,low_A_000_1,1
2A,crn_2A_p33,low,53,4,low_B_111_1,1
2A,crn_2A_p33,high,54,4,high_A_001_2,1
2A,crn_2A_p33,high,55,4,high_A_000_1,1
2A,crn_2A_p33,high,56,4,high_B_110_2,1
2A,crn_2A_p33,high,57,4,high_B_111_2,1
2A,crn_2A_p33,low,58,4,low_B_111_2,1
2A,crn_2A_p33,high,59,4,high_A_000_1,0
2A,crn_2A_p33,low,60,4,low_B_101_2,1
2A,crn_2A_p33,low,61,4,low_A_000_2,1
2A,crn_2A_p33,low,62,4,low_A_001_2,0
2A,crn_2A_p33,high,63,4,high_A_010_1,1
2A,crn_2A_p33,low,64,4,low_B_110_1,0
2A,crn_2A_p33,high,65,5,high_A_000_1,1
2A,crn_2A_p33,high,66,5,high_B_110_1,1
2A,crn_2A_p33,high,67,5,high_A_000_1,1
2A,crn_2A_p33,low,68,5,low_A_000_1,0
2A,crn_2A_p33,low,69,5,low_A_001_2,0
2A,crn_2A_p33,low,70,5,low_B_111_1,1
2A,crn_2A_p33,high,71,5,high_B_111_1,0
2A,crn_2A_p33,low,72,5,low_A_010_2,0
2A,crn_2A_p33,high,73,5,high_B_101_2,1
2A,crn_2A_p33,high,74,5,high_A_010_2,1
2A,crn_2A_p33,low,75,5,low_B_111_2,1
2A,crn_2A_p33,high,76,5,high_B_111_1,1
2A,crn_2A_p33,low,77,5,low_B_110_1,0
2A,crn_2A_p33,low,78,5,low_B_101_1,1
2A,crn_2A_p33,high,79,5,high_A_001_2,1
2A,crn_2A_p33,low,80,5,low_A_000_2,0
2A,crn_2A_p33,low,81,6,low_B_111_1,1
2A,crn_2A_p33,low,82,6,low_A_000_2,1
2A,crn_2A_p33,high,83,6,high_A_010_2,1
2A,crn_2A_p33,low,84,6,low_A_010_1,1
2A,crn_2A_p33,high,85,6,high_B_110_2,1
2A,crn_2A_p33,low,86,6,low_B_101_1,0
2A,crn_2A_p33,high,87,6,high_A_001_1,0
2A,crn_2A_p33,low,88,6,low_A_001_1,1
2A,crn_2A_p33,high,89,6,high_B_111_1,1
2A,crn_2A_p33,high,90,6,high_B_101_1,1
2A,crn_2A_p33,low,91,6,low_B_111_2,0
2A,crn_2A_p33,high,92,6,high_B_111_1,1
2A,crn_2A_p33,high,93,6,high_A_000_2,1
2A,crn_2A_p33,high,94,6,high_A_000_1,1
2A,crn_2A_p33,low,95,6,low_B_110_2,0
2A,crn_2A_p33,low,96,6,low_A_000_1,1
2A,crn_2A_p34,high,1,1,high_A_010_1,0
2A,crn_2A_p34,low,2,1,low_B_110_2,0
2A,crn_2A_p34,low,3,1,low_A_010_2,0
2A,crn_2A_p34,high,4,1,high_B_111_1,0
2A,crn_2A_p34,high,5,1,high_A_001_1,1
2A,crn_2A_p34,low,6,1,low_A_000_1,0
2A,crn_2A_p34,high,7,1,high_B_101_1,1
2A,crn_2A_p34,low,8,1,low_B_111_1,1
2A,crn_2A_p34,high,9,1,high_A_000_1,1
2A,crn_2A_p34,low,10,1,low_A_000_2,1
2A,crn_2A_p34,low,11,1,low_B_111_2,1
2A,crn_2A_p34,high,12,1,high_B_110_2,0
2A,crn_2A_p34,low,13,1,low_A_001_1,0
2A,crn_2A_p34,low,14,1,low_B_101_1,1
2A,crn_2A_p34,high,15,1,high_A_000_2,1
2A,crn_2A_p34,high,16,1,high_B_111_2,1
2A,crn_2A_p34,high,17,2,high_A_000_2,1
2A,crn_2A_p34,low,18,2,low_A_001_2,1
2A,crn_2A_p34,high,19,2,high_B_111_1,1
2A,crn_2A_p34,low,20,2,low_B_111_1,1
2A,crn_2A_p34,high,21,2,high_B_110_2,0
2A,crn_2A_p34,low,22,2,low_A_000_2,1
2A,crn_2A_p34,high,23,2,high_B_111_2,1
2A,crn_2A_p34,low,24,2,low_A_000_1,0
2A,crn_2A_p34,low,25,2,low_A_010_1,1
2A,crn_2A_p34,low,26,2,low_B_110_1,1
2A,crn_2A_p34,high,27,2,high_B_101_2,1
2A,crn_2A_p34,low,28,2,low_B_111_1,1
2A,crn_2A_p34,low,29,2,low_B_101_2,0
2A,crn_2A_p34,high,30,2,high_A_001_1,1
2A,crn_2A_p34,high,31,2,high_A_000_1,1
2A,crn_2A_p34,high,32,2,high_A_010_2,1
2A,crn_2A_p34,low,33,3,low_B_111_1,1
2A,crn_2A_p34,high,34,3,high_B_101_2,1
2A,crn_2A_p34,low,35,3,low_A_001_1,1
2A,crn_2A_p34,high,36,3,high_A_000_2,1
2A,crn_2A_p34,low,37,3,low_B_110_2,1
2A,crn_2A_p34,low,38,3,low_A_000_2,1
2A,crn_2A_p34,low,39,3,low_B_111_2,1
2A,crn_2A_p34,high,40,3,high_A_001_2,1
2A,crn_2A_p34,high,41,3,high_B_111_2,1
2A,crn_2A_p34,low,42,3,low_A_010_2,1
2A,crn_2A_p34,high,43,3,high_A_010_1,1
2A,crn_2A_p34,high,44,3,high_B_111_2,1
2A,crn_2A_p34,high,45,3,high_B_110_1,1
2A,crn_2A_p34,low,46,3,low_A_000_1,0
2A,crn_2A_p34,low,47,3,low_B_101_1,1
2A,crn_2A_p34,high,48,3,high_A_000_1,1
2A,crn_2A_p34,high,49,4,high_B_110_1,1
2A,crn_2A_p34,low,50,4,low_A_010_2,1
2A,crn_2A_p34,low,51,4,low_B_101_1,1
2A,crn_2A_p34,low,52,4,low_B_110_2,0
2A,crn_2A_p34,low,53,4,low_A_000_1,0
2A,crn_2A_p34,high,54,4,high_A_001_2,1
2A,crn_2A_p34,low,55,4,low_A_000_1,0
2A,crn_2A_p34,high,56,4,high_A_000_1,1
2A,crn_2A_p34,high,57,4,high_A_000_2,1
2A,crn_2A_p34,high,58,4,high_B_101_2,1
2A,crn_2A_p34,high,59,4,high_B_111_2,1
2A,crn_2A_p34,high,60,4,high_A_010_2,1
2A,crn_2A_p34,low,61,4,low_B_111_1,1
2A,crn_2A_p34,low,62,4,low_A_001_1,1
2A,crn_2A_p34,low,63,4,low_B_111_2,1
2A,crn_2A_p34,high,64,4,high_B_111_1,1
2A,crn_2A_p34,high,65,5,high_A_010_2,1
2A,crn_2A_p34,low,66,5,low_A_001_2,0
2A,crn_2A_p34,high,67,5,high_A_001_2,1
2A,crn_2A_p34,low,68,5,low_B_110_1,0
2A,crn_2A_p34,high,69,5,high_B_111_2,1
2A,crn_2A_p34,low,70,5,low_A_010_1,1
2A,crn_2A_p34,high,71,5,high_A_000_2,1
2A,crn_2A_p34,low,72,5,low_B_101_2,1
2A,crn_2A_p34,low,73,5,low_B_111_2,0
2A,crn_2A_p34,high,74,5,high_B_101_1,1
2A,crn_2A_p34,high,75,5,high_B_111_1,1
2A,crn_2A_p34,high,76,5,high_A_000_1,1
2A,crn_2A_p34,low,77,5,low_B_111_2,1
2A,crn_2A_p34,low,78,5,low_A_000_1,0
2A,crn_2A_p34,low,79,5,low_A_000_2,1
2A,crn_2A_p34,high,80,5,high_B_110_2,1
2A,crn_2A_p34,high,81,6,high_B_101_1,1
2A,crn_2A_p34,low,82,6,low_B_111_1,1
2A,crn_2A_p34,low,83,6,low_A_000_2,1
2A,crn_2A_p34,high,84,6,high_A_001_1,1
2A,crn_2A_p34,high,85,6,high_B_110_1,0
2A,crn_2A_p34,high,86,6,high_B_111_1,1
2A,crn_2A_p34,low,87,6,low_B_111_2,1
2A,crn_2A_p34,high,88,6,high_B_111_1,1
2A,crn_2A_p34,low,89,6,low_A_010_1,1
2A,crn_2A_p34,low,90,6,low_A_000_2,1
2A,crn_2A_p34,low,91,6,low_A_001_2,1
2A,crn_2A_p34,low,92,6,low_B_110_1,1
2A,crn_2A_p34,high,93,6,high_A_000_1,1
2A,crn_2A_p34,low,94,6,low_B_101_2,1
2A,crn_2A_p34,high,95,6,high_A_010_1,1
2A,crn_2A_p34,high,96,6,high_A_000_2,1
2A,crn_2A_p35,low,1,1,low_B_110_1,0
2A,crn_2A_p35,low,2,1,low_A_001_1,0
2A,crn_2A_p35,high,3,1,high_B_111_2,0
2A,crn_2A_p35,low,4,1,low_B_101_2,1
2A,crn_2A_p35,high,5,1,high_B_110_2,0
2A,crn_2A_p35,low,6,1,low_A_010_1,1
2A,crn_2A_p35,low,7,1,low_A_000_1,1
2A,crn_2A_p35,low,8,1,low_B_111_1,0
2A,crn_2A_p35,high,9,1,high_A_000_1,0
2A,crn_2A_p35,high,10,1,high_A_010_2,1
2A,crn_2A_p35,high,11,1,high_A_000_2,1
2A,crn_2A_p35,high,12,1,high_B_101_1,1
2A,crn_2A_p35,low,13,1,low_B_111_1,0
2A,crn_2A_p35,low,14,1,low_A_000_2,1
2A,crn_2A_p35,high,15,1,high_A_001_1,1
2A,crn_2A_p35,high,16,1,high_B_111_2,0
2A,crn_2A_p35,low,17,2,low_A_000_2,1
2A,crn_2A_p35,high,18,2,high_A_010_1,0
2A,crn_2A_p35,high,19,2,high_A_001_2,1
2A,crn_2A_p35,high,20,2,high_B_111_1,0
2A,crn_2A_p35,low,21,2,low_A_000_2,1
2A,crn_2A_p35,low,22,2,low_B_110_2,0
2A,crn_2A_p35,low,23,2,low_A_010_2,0
2A,crn_2A_p35,low,24,2,low_B_101_2,1
2A,crn_2A_p35,high,25,2,high_B_111_1,1
2A,crn_2A_p35,high,26,2,high_A_000_2,1
2A,crn_2A_p35,low,27,2,low_B_111_1,1
2A,crn_2A_p35,low,28,2,low_A_001_1,0
2A,crn_2A_p35,low,29,2,low_B_111_1,1
2A,crn_2A_p35,high,30,2,high_B_101_1,0
2A,crn_2A_p35,high,31,2,high_B_110_1,1
2A,crn_2A_p35,high,32,2,high_A_000_1,1
2A,crn_2A_p35,low,33,3,low_B_111_1,1
2A,crn_2A_p35,low,34,3,low_A_010_2,0
2A,crn_2A_p35,high,35,3,high_A_001_2,1
2A,crn_2A_p35,high,36,3,high_A_010_1,1
2A,crn_2A_p35,high,37,3,high_B_101_2,0
2A,crn_2A_p35,low,38,3,low_A_000_1,0
2A,crn_2A_p35,high,39,3,high_B_111_1,0
2A,crn_2A_p35,low,40,3,low_A_000_2,0
2A,crn_2A_p35,low,41,3,low_A_001_1,0
2A,crn_2A_p35,low,42,3,low_B_111_2,1
2A,crn_2A_p35,low,43,3,low_B_110_2,1
2A,crn_2A_p35,low,44,3,low_B_101_1,1
2A,crn_2A_p35,high,45,3,high_B_110_1,0
2A,crn_2A_p35,high,46,3,high_B_111_2,0
2A,crn_2A_p35,high,47,3,high_A_000_1,1
2A,crn_2A_p35,high,48,3,high_A_000_1,1
2A,crn_2A_p35,low,49,4,low_B_111_2,1
2A,crn_2A_p35,low,50,4,low_B_111_2,1
2A,crn_2A_p35,low,51,4,low_B_101_2,1
2A,crn_2A_p35,high,52,4,high_B_111_2,0
2A,crn_2A_p35,high,53,4,high_A_000_2,1
2A,crn_2A_p35,low,54,4,low_B_110_1,1
2A,crn_2A_p35,high,55,4,high_B_110_1,0
2A,crn_2A_p35,low,56,4,low_A_010_2,0
2A,crn_2A_p35,low,57,4,low_A_001_2,0
2A,crn_2A_p35,high,58,4,high_B_111_2,0
2A,crn_2A_p35,high,59,4,high_A_000_2,1
2A,crn_2A_p35,high,60,4,high_A_010_1,1
2A,crn_2A_p35,high,61,4,high_A_001_1,1
2A,crn_2A_p35,high,62,4,high_B_101_2,0
2A,crn_2A_p35,low,63,4,low_A_000_1,0
2A,crn_2A_p35,low,64,4,low_A_000_1,1
2A,crn_2A_p35,low,65,5,low_A_001_2,1
2A,crn_2A_p35,low,66,5,low_B_101_1,1
2A,crn_2A_p35,high,67,5,high_B_111_2,0
2A,crn_2A_p35,high,68,5,high_B_111_1,1
2A,crn_2A_p35,high,69,5,high_A_000_1,1
2A,crn_2A_p35,low,70,5,low_B_111_2,1
2A,crn_2A_p35,low,71,5,low_B_111_1,1
2A,crn_2A_p35,low,72,5,low_B_110_1,1
2A,crn_2A_p35,low,73,5,low_A_000_2,1
2A,crn_2A_p35,high,74,5,high_A_001_2,1
2A,crn_2A_p35,high,75,5,high_A_010_2,0
2A,crn_2A_p35,high,76,5,high_B_110_2,1
2A,crn_2A_p35,high,77,5,high_B_101_1,1
2A,crn_2A_p35,high,78,5,high_A_000_2,1
2A,crn_2A_p35,low,79,5,low_A_000_1,0
2A,crn_2A_p35,low,80,5,low_A_010_1,0
2A,crn_2A_p35,high,81,6,high_A_000_1,1
2A,crn_2A_p35,low,82,6,low_A_000_2,0
2A,crn_2A_p35,high,83,6,high_B_110_2,0
2A,crn_2A_p35,high,84,6,high_A_000_2,1
2A,crn_2A_p35,low,85,6,low_A_000_1,0
2A,crn_2A_p35,high,86,6,high_A_010_2,1
2A,crn_2A_p35,low,87,6,low_B_101_1,1
2A,crn_2A_p35,low,88,6,low_A_001_2,0
2A,crn_2A_p35,low,89,6,low_B_111_2,1
2A,crn_2A_p35,low,90,6,low_B_110_2,1
2A,crn_2A_p35,high,91,6,high_B_111_1,0
2A,crn_2A_p35,high,92,6,high_B_101_2,0
2A,crn_2A_p35,low,93,6,low_B_111_2,1
2A,crn_2A_p35,low,94,6,low_A_010_1,0
2A,crn_2A_p35,high,95,6,high_A_001_1,1
2A,crn_2A_p35,high,96,6,high_B_111_1,0
2A,crn_2A_p36,high,1,1,high_A_010_1,0
2A,crn_2A_p36,low,2,1,low_B_111_1,0
2A,crn_2A_p36,low,3,1,low_B_110_1,0
2A,crn_2A_p36,high,4,1,high_A_000_2,0
2A,crn_2A_p36,high,5,1,high_B_101_1,0
2A,crn_2A_p36,high,6,1,high_B_111_2,0
2A,crn_2A_p36,low,7,1,low_A_001_1,0
2A,crn_2A_p36,low,8,1,low_A_010_1,0
2A,crn_2A_p36,low,9,1,low_B_101_2,0
2A,crn_2A_p36,high,10,1,high_A_001_2,1
2A,crn_2A_p36,high,11,1,high_B_110_2,0
2A,crn_2A_p36,low,12,1,low_B_111_1,1
2A,crn_2A_p36,low,13,1,low_A_000_2,0
2A,crn_2A_p36,high,14,1,high_A_000_1,1
2A,crn_2A_p36,low,15,1,low_A_000_1,0
2A,crn_2A_p36,high,16,1,high_B_111_1,1
2A,crn_2A_p36,low,17,2,low_A_000_1,1
2A,crn_2A_p36,high,18,2,high_A_010_2,1
2A,crn_2A_p36,low,19,2,low_B_110_2,1
2A,crn_2A_p36,low,20,2,low_B_101_1,0
2A,crn_2A_p36,low,21,2,low_B_111_2,1
2A,crn_2A_p36,low,22,2,low_B_111_1,1
2A,crn_2A_p36,high,23,2,high_A_000_1,1
2A,crn_2A_p36,low,24,2,low_A_000_2,0
2A,crn_2A_p36,high,25,2,high_B_111_1,1
2A,crn_2A_p36,high,26,2,high_B_101_2,0
2A,crn_2A_p36,low,27,2,low_A_010_2,0
2A,crn_2A_p36,high,28,2,high_B_111_2,1
2A,crn_2A_p36,high,29,2,high_A_001_1,1
2A,crn_2A_p36,high,30,2,high_A_000_2,1
2A,crn_2A_p36,low,31,2,low_A_001_2,1
2A,crn_2A_p36,high,32,2,high_B_110_2,0
2A,crn_2A_p36,high,33,3,high_A_001_2,1
2A,crn_2A_p36,low,34,3,low_A_010_1,0
2A,crn_2A_p36,high,35,3,high_B_110_1,1
2A,crn_2A_p36,low,36,3,low_A_000_2,0
2A,crn_2A_p36,low,37,3,low_B_110_2,0
2A,crn_2A_p36,high,38,3,high_A_010_2,0
2A,crn_2A_p36,low,39,3,low_A_001_1,0
2A,crn_2A_p36,high,40,3,high_A_000_2,1
2A,crn_2A_p36,low,41,3,low_B_101_1,0
2A,crn_2A_p36,high,42,3,high_A_000_2,0
2A,crn_2A_p36,high,43,3,high_B_101_1,1
2A,crn_2A_p36,low,44,3,low_A_000_1,1
2A,crn_2A_p36,low,45,3,low_B_111_2,0
2A,crn_2A_p36,high,46,3,high_B_111_2,1
2A,crn_2A_p36,high,47,3,high_B_111_1,1
2A,crn_2A_p36,low,48,3,low_B_111_1,1
2A,crn_2A_p36,low,49,4,low_B_111_2,1
2A,crn_2A_p36,high,50,4,high_A_010_1,1
2A,crn_2A_p36,high,51,4,high_B_111_1,0
2A,crn_2A_p36,high,52,4,high_B_111_2,1
2A,crn_2A_p36,high,53,4,high_A_000_1,1
2A,crn_2A_p36,high,54,4,high_B_110_1,1
2A,crn_2A_p36,low,55,4,low_A_000_1,1
2A,crn_2A_p36,low,56,4,low_B_111_1,1
2A,crn_2A_p36,low,57,4,low_A_010_2,0
2A,crn_2A_p36,low,58,4,low_A_001_2,1
2A,crn_2A_p36,low,59,4,low_B_101_2,0
2A,crn_2A_p36,high,60,4,high_A_001_2,1
2A,crn_2A_p36,low,61,4,low_A_000_1,0
2A,crn_2A_p36,high,62,4,high_B_101_2,1
2A,crn_2A_p36,high,63,4,high_A_000_2,1
2A,crn_2A_p36,low,64,4,low_B_110_1,1
2A,crn_2A_p36,high,65,5,high_A_000_2,1
2A,crn_2A_p36,high,66,5,high_B_110_1,1
2A,crn_2A_p36,high,67,5,high_A_010_2,1
2A,crn_2A_p36,low,68,5,low_B_111_1,1
2A,crn_2A_p36,low,69,5,low_A_010_2,0
2A,crn_2A_p36,low,70,5,low_A_000_2,1
2A,crn_2A_p36,high,71,5,high_B_111_1,1
2A,crn_2A_p36,low,72,5,low_B_101_2,1
2A,crn_2A_p36,low,73,5,low_B_111_2,1
2A,crn_2A_p36,low,74,5,low_A_001_1,1
2A,crn_2A_p36,high,75,5,high_B_101_1,1
2A,crn_2A_p36,high,76,5,high_B_111_1,1
2A,crn_2A_p36,high,77,5,high_A_001_1,1
2A,crn_2A_p36,high,78,5,high_A_000_1,0
2A,crn_2A_p36,low,79,5,low_B_110_2,0
2A,crn_2A_p36,low,80,5,low_A_000_2,1
2A,crn_2A_p36,low,81,6,low_A_001_2,0
2A,crn_2A_p36,low,82,6,low_B_111_2,1
2A,crn_2A_p36,high,83,6,high_A_001_1,0
2A,crn_2A_p36,low,84,6,low_B_110_1,1
2A,crn_2A_p36,high,85,6,high_A_000_1,1
2A,crn_2A_p36,low,86,6,low_A_010_1,0
2A,crn_2A_p36,high,87,6,high_B_111_2,1
2A,crn_2A_p36,high,88,6,high_B_110_2,1
2A,crn_2A_p36,low,89,6,low_A_000_1,0
2A,crn_2A_p36,high,90,6,high_B_111_2,1
2A,crn_2A_p36,low,91,6,low_B_101_1,1
2A,crn_2A_p36,low,92,6,low_A_000_2,0
2A,crn_2A_p36,low,93,6,low_B_111_2,0
2A,crn_2A_p36,high,94,6,high_B_101_2,1
2A,crn_2A_p36,high,95,6,high_A_010_1,0
2A,crn_2A_p36,high,96,6,high_A_000_1,1
2A,crn_2A_p37,low,1,1,low_A_010_1,1
2A,crn_2A_p37,low,2,1,low_B_111_1,0
2A,crn_2A_p37,low,3,1,low_A_000_1,0
2A,crn_2A_p37,high,4,1,high_B_101_2,0
2A,crn_2A_p37,low,5,1,low_B_101_1,0
2A,crn_2A_p37,low,6,1,low_A_001_1,1
2A,crn_2A_p37,low,7,1,low_A_000_1,1
2A,crn_2A_p37,low,8,1,low_B_111_1,1
2A,crn_2A_p37,high,9,1,high_A_010_2,1
2A,crn_2A_p37,high,10,1,high_B_111_1,1
2A,crn_2A_p37,high,11,1,high_A_000_2,1
2A,crn_2A_p37,high,12,1,high_A_001_1,1
2A,crn_2A_p37,high,13,1,high_B_110_2,1
2A,crn_2A_p37,high,14,1,high_B_111_2,0
2A,crn_2A_p37,low,15,1,low_B_110_2,0
2A,crn_2A_p37,high,16,1,high_A_000_1,1
2A,crn_2A_p37,low,17,2,low_A_010_2,1
2A,crn_2A_p37,high,18,2,high_B_101_2,0
2A,crn_2A_p37,low,19,2,low_A_000_2,1
2A,crn_2A_p37,low,20,2,low_B_111_2,0
2A,crn_2A_p37,low,21,2,low_B_110_1,0
2A,crn_2A_p37,high,22,2,high_B_110_2,0
2A,crn_2A_p37,low,23,2,low_A_000_2,1
2A,crn_2A_p37,high,24,2,high_A_000_1,1
2A,crn_2A_p37,low,25,2,low_A_001_1,1
2A,crn_2A_p37,low,26,2,low_B_111_2,0
2A,crn_2A_p37,high,27,2,high_A_001_1,0
2A,crn_2A_p37,low,28,2,low_B_101_2,0
2A,crn_2A_p37,high,29,2,high_B_111_1,1
2A,crn_2A_p37,high,30,2,high_B_111_2,1
2A,crn_2A_p37,high,31,2,high_A_010_1,1
2A,crn_2A_p37,high,32,2,high_A_000_2,1
2A,crn_2A_p37,high,33,3,high_A_001_2,0
2A,crn_2A_p37,low,34,3,low_B_110_2,0
2A,crn_2A_p37,high,35,3,high_B_111_1,0
2A,crn_2A_p37,high,36,3,high_A_000_1,1
2A,crn_2A_p37,low,37,3,low_B_111_1,1
2A,crn_2A_p37,low,38,3,low_A_000_2,1
2A,crn_2A_p37,high,39,3,high_A_000_1,1
2A,crn_2A_p37,low,40,3,low_A_001_2,1
2A,crn_2A_p37,low,41,3,low_B_101_1,1
2A,crn_2A_p37,high,42,3,high_B_110_1,0
2A,crn_2A_p37,high,43,3,high_B_101_1,1
2A,crn_2A_p37,high,44,3,high_B_111_1,1
2A,crn_2A_p37,low,45,3,low_A_000_2,1
2A,crn_2A_p37,low,46,3,low_A_010_1,0
2A,crn_2A_p37,low,47,3,low_B_111_2,1
2A,crn_2A_p37,high,48,3,high_A_010_2,1
2A,crn_2A_p37,low,49,4,low_A_000_2,1
2A,crn_2A_p37,low,50,4,low_B_101_2,1
2A,crn_2A_p37,high,51,4,high_A_001_2,1
2A,crn_2A_p37,low,52,4,low_A_000_2,1
2A,crn_2A_p37,high,53,4,high_B_111_2,1
2A,crn_2A_p37,high,54,4,high_B_101_1,0
2A,crn_2A_p37,high,55,4,high_B_110_2,0
2A,crn_2A_p37,high,56,4,high_A_000_2,1
2A,crn_2A_p37,low,57,4,low_A_010_2,1
2A,crn_2A_p37,low,58,4,low_B_110_1,0
2A,crn_2A_p37,low,59,4,low_B_111_2,0
2A,crn_2A_p37,high,60,4,high_A_010_1,1
2A,crn_2A_p37,high,61,4,high_B_111_1,1
2A,crn_2A_p37,low,62,4,low_A_001_2,1
2A,crn_2A_p37,high,63,4,high_A_000_2,1
2A,crn_2A_p37,low,64,4,low_B_111_2,1
2A,crn_2A_p37,high,65,5,high_B_101_2,0
2A,crn_2A_p37,low,66,5,low_A_000_1,1
2A,crn_2A_p37,high,67,5,high_A_010_2,1
2A,crn_2A_p37,low,68,5,low_B_111_1,0
2A,crn_2A_p37,low,69,5,low_A_000_1,1
2A,crn_2A_p37,high,70,5,high_B_110_1,0
2A,crn_2A_p37,high,71,5,high_A_000_2,1
2A,crn_2A_p37,low,72,5,low_A_001_1,1
2A,crn_2A_p37,high,73,5,high_B_111_2,1
2A,crn_2A_p37,high,74,5,high_A_000_1,1
2A,crn_2A_p37,low,75,5,low_B_111_1,1
2A,crn_2A_p37,high,76,5,high_B_111_2,1
2A,crn_2A_p37,low,77,5,low_A_010_1,1
2A,crn_2A_p37,low,78,5,low_B_101_1,0
2A,crn_2A_p37,high,79,5,high_A_001_1,1
2A,crn_2A_p37,low,80,5,low_B_110_2,1
2A,crn_2A_p37,high,81,6,high_B_110_1,1
2A,crn_2A_p37,high,82,6,high_B_101_1,1
2A,crn_2A_p37,low,83,6,low_A_010_2,1
2A,crn_2A_p37,high,84,6,high_A_001_2,1
2A,crn_2A_p37,low,85,6,low_A_001_2,1
2A,crn_2A_p37,low,86,6,low_B_101_2,1
2A,crn_2A_p37,high,87,6,high_A_000_2,1
2A,crn_2A_p37,low,88,6,low_B_111_1,0
2A,crn_2A_p37,high,89,6,high_A_000_1,1
2A,crn_2A_p37,high,90,6,high_B_111_1,1
2A,crn_2A_p37,low,91,6,low_A_000_1,1
2A,crn_2A_p37,low,92,6,low_B_111_2,1
2A,crn_2A_p37,high,93,6,high_A_010_1,1
2A,crn_2A_p37,low,94,6,low_A_000_1,1
2A,crn_2A_p37,high,95,6,high_B_111_2,1
2A,crn_2A_p37,low,96,6,low_B_110_1,1
2A,crn_2A_p38,low,1,1,low_B_111_2,1
2A,crn_2A_p38,low,2,1,low_B_111_1,0
2A,crn_2A_p38,high,3,1,high_B_111_2,0
2A,crn_2A_p38,low,4,1,low_A_000_1,0
2A,crn_2A_p38,low,5,1,low_A_010_2,0
2A,crn_2A_p38,high,6,1,high_B_101_2,0
2A,crn_2A_p38,low,7,1,low_B_101_1,1
2A,crn_2A_p38,high,8,1,high_A_000_2,0
2A,crn_2A_p38,high,9,1,high_A_000_2,0
2A,crn_2A_p38,low,10,1,low_A_001_1,1
2A,crn_2A_p38,high,11,1,high_B_111_1,0
2A,crn_2A_p38,high,12,1,high_A_010_1,0
2A,crn_2A_p38,low,13,1,low_A_000_2,0
2A,crn_2A_p38,high,14,1,high_B_110_1,0
2A,crn_2A_p38,high,15,1,high_A_001_2,0
2A,crn_2A_p38,low,16,1,low_B_110_1,1
2A,crn_2A_p38,high,17,2,high_B_111_1,1
2A,crn_2A_p38,low,18,2,low_B_101_1,1
2A,crn_2A_p38,low,19,2,low_B_110_2,0
2A,crn_2A_p38,high,20,2,high_B_101_2,0
2A,crn_2A_p38,high,21,2,high_A_001_1,0
2A,crn_2A_p38,low,22,2,low_A_000_1,0
2A,crn_2A_p38,high,23,2,high_A_000_1,0
2A,crn_2A_p38,high,24,2,high_B_110_1,0
2A,crn_2A_p38,high,25,2,high_A_010_1,0
2A,crn_2A_p38,low,26,2,low_B_111_2,0
2A,crn_2A_p38,low,27,2,low_B_111_2,1
2A,crn_2A_p38,low,28,2,low_A_001_1,0
2A,crn_2A_p38,high,29,2,high_A_000_1,0
2A,crn_2A_p38,low,30,2,low_A_000_2,0
2A,crn_2A_p38,low,31,2,low_A_010_1,0
2A,crn_2A_p38,high,32,2,high_B_111_1,0
2A,crn_2A_p38,low,33,3,low_A_000_2,1
2A,crn_2A_p38,high,34,3,high_A_000_2,1
2A,crn_2A_p38,low,35,3,low_A_010_2,0
2A,crn_2A_p38,high,36,3,high_B_101_1,1
2A,crn_2A_p38,high,37,3,high_A_000_2,1
2A,crn_2A_p38,high,38,3,high_A_001_1,0
2A,crn_2A_p38,high,39,3,high_B_111_2,1
2A,crn_2A_p38,low,40,3,low_A_000_1,1
2A,crn_2A_p38,low,41,3,low_B_110_1,1
2A,crn_2A_p38,low,42,3,low_B_111_1,1
2A,crn_2A_p38,low,43,3,low_B_101_2,0
2A,crn_2A_p38,high,44,3,high_B_110_2,0
2A,crn_2A_p38,high,45,3,high_A_010_2,1
2A,crn_2A_p38,low,46,3,low_A_001_2,1
2A,crn_2A_p38,low,47,3,low_B_111_1,1
2A,crn_2A_p38,high,48,3,high_B_111_1,1
2A,crn_2A_p38,high,49,4,high_B_110_2,1
2A,crn_2A_p38,low,50,4,low_A_000_1,1
2A,crn_2A_p38,low,51,4,low_A_000_2,0
2A,crn_2A_p38,high,52,4,high_A_000_1,1
2A,crn_2A_p38,low,53,4,low_B_110_2,0
2A,crn_2A_p38,low,54,4,low_A_010_1,1
2A,crn_2A_p38,low,55,4,low_B_101_2,0
2A,crn_2A_p38,low,56,4,low_A_001_1,1
2A,crn_2A_p38,low,57,4,low_B_111_2,1
2A,crn_2A_p38,low,58,4,low_B_111_1,1
2A,crn_2A_p38,high,59,4,high_B_101_2,1
2A,crn_2A_p38,high,60,4,high_A_010_1,1
2A,crn_2A_p38,high,61,4,high_B_111_2,1
2A,crn_2A_p38,high,62,4,high_B_111_2,1
2A,crn_2A_p38,high,63,4,high_A_001_1,1
2A,crn_2A_p38,high,64,4,high_A_000_2,1
2A,crn_2A_p38,low,65,5,low_A_001_2,1
